Name;Size;Color;Class;Weight;OrderQty;StandardCost;isDiscounted;OrderYear;AveliablePeriod;TotalProfit
Road Bikes;48;Yellow;"M ";16.42;1;1082,51;0;2013;0;618,48
Road Bikes;52;Black;"H ";15.42;1;1554,9479;0;2013;1;888,4021
Road Bikes;48;Black;"H ";15.13;1;1554,9479;0;2013;1;888,4021
Road Bikes;42;Yellow;"M ";18.13;1;713,0798;0;2013;1;407,4102
Road Bikes;48;Yellow;"M ";18.68;1;713,0798;0;2013;1;407,4102
Road Bikes;58;Black;"L ";20.79;1;343,6496;0;2013;0;196,3404
Touring Bikes;60;Yellow;"H ";25.90;1;1481,9379;0;2013;0;902,1321
Touring Bikes;54;Yellow;"H ";25.68;1;1481,9379;0;2013;0;902,1321
Touring Bikes;60;Blue;"H ";25.90;1;1481,9379;0;2013;0;902,1321
Road Bikes;44;Black;"L ";19.77;1;343,6496;0;2013;0;196,3404
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;196,3404
Road Bikes;42;Yellow;"M ";18.13;1;713,0798;0;2013;1;407,4102
Road Bikes;40;Yellow;"M ";17.77;1;713,0798;0;2013;1;407,4102
Road Bikes;48;Yellow;"M ";16.42;1;1082,51;0;2013;0;618,48
Road Bikes;38;Yellow;"M ";17.35;1;713,0798;0;2013;1;407,4102
Road Bikes;38;Yellow;"M ";17.35;1;713,0798;0;2013;1;407,4102
Road Bikes;44;Yellow;"M ";18.42;1;713,0798;0;2013;1;407,4102
Touring Bikes;54;Yellow;"H ";25.68;1;1481,9379;0;2013;0;902,1321
Touring Bikes;46;Blue;"H ";25.13;1;1481,9379;0;2013;0;902,1321
Touring Bikes;50;Yellow;"H ";25.42;1;1481,9379;0;2013;0;902,1321
Touring Bikes;50;Blue;"H ";25.42;1;1481,9379;0;2013;0;902,1321
Road Bikes;52;Black;"L ";20.42;1;343,6496;0;2013;0;196,3404
Road Bikes;40;Yellow;"M ";15.35;1;1082,51;0;2013;0;618,48
Road Bikes;42;Yellow;"M ";15.77;1;1082,51;0;2013;0;618,48
Road Bikes;40;Yellow;"M ";15.35;1;1082,51;0;2013;0;618,48
Road Bikes;48;Yellow;"M ";16.42;1;1082,51;0;2013;0;618,48
Road Bikes;44;Yellow;"M ";16.13;1;1082,51;0;2013;0;618,48
Mountain Bikes;38;Silver;"H ";23.35;1;1265,6195;0;2013;1;1054,3705
Road Bikes;44;Black;"H ";14.77;1;1554,9479;0;2013;1;888,4021
Mountain Bikes;46;Silver;"M ";27.42;1;419,7784;0;2013;0;349,7116
Mountain Bikes;40;Black;"L ";27.35;1;294,5797;0;2013;0;245,4103
Mountain Bikes;42;Silver;"H ";23.77;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;38;Silver;"H ";23.35;1;1265,6195;0;2013;1;1054,3705
Road Bikes;48;Black;"H ";15.13;1;1554,9479;0;2013;1;888,4021
Road Bikes;38;Yellow;"M ";17.35;1;713,0798;0;2013;1;407,4102
Road Bikes;48;Yellow;"M ";18.68;1;713,0798;0;2013;1;407,4102
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;196,3404
Touring Bikes;50;Yellow;"H ";25.42;1;1481,9379;0;2013;0;902,1321
Touring Bikes;46;Blue;"M ";27.13;1;755,1508;0;2013;0;459,6992
Touring Bikes;46;Blue;"M ";27.13;1;755,1508;0;2013;0;459,6992
Touring Bikes;46;Yellow;"H ";25.13;1;1481,9379;0;2013;0;902,1321
Road Bikes;58;Black;"L ";20.79;1;343,6496;0;2013;0;196,3404
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;196,3404
Road Bikes;38;Yellow;"M ";17.35;1;713,0798;0;2013;1;407,4102
Road Bikes;42;Yellow;"M ";15.77;1;1082,51;0;2013;0;618,48
Road Bikes;44;Yellow;"M ";18.42;1;713,0798;0;2013;1;407,4102
Road Bikes;52;Black;"L ";20.42;1;343,6496;0;2013;0;196,3404
Touring Bikes;54;Blue;"H ";25.68;1;1481,9379;0;2013;0;902,1321
Touring Bikes;46;Blue;"M ";27.13;1;755,1508;0;2013;0;459,6992
Touring Bikes;50;Blue;"L ";29.13;1;461,4448;0;2013;0;280,9052
Touring Bikes;46;Blue;"H ";25.13;1;1481,9379;0;2013;0;902,1321
Touring Bikes;54;Blue;"H ";25.68;1;1481,9379;0;2013;0;902,1321
Touring Bikes;60;Blue;"H ";25.90;1;1481,9379;0;2013;0;902,1321
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;42;Black;"H ";23.77;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;38;Silver;"H ";23.35;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;38;Silver;"H ";23.35;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;40;Black;"L ";27.35;1;294,5797;0;2013;0;245,4103
Mountain Bikes;42;Silver;"L ";27.77;1;308,2179;0;2013;0;256,7721
Road Bikes;58;Red;"H ";15.79;1;1554,9479;0;2013;1;888,4021
Mountain Bikes;46;Black;"H ";24.13;1;1251,9813;0;2013;1;1043,0087
Road Bikes;58;Black;"H ";15.68;1;1554,9479;0;2013;1;888,4021
Mountain Bikes;40;Silver;"M ";26.77;1;419,7784;0;2013;0;349,7116
Mountain Bikes;38;Silver;"M ";26.35;1;419,7784;0;2013;0;349,7116
Mountain Bikes;46;Silver;"M ";27.42;1;419,7784;0;2013;0;349,7116
Mountain Bikes;42;Black;"L ";27.77;1;294,5797;0;2013;0;245,4103
Mountain Bikes;42;Black;"H ";23.77;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;42;Silver;"H ";23.77;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;46;Black;"H ";24.13;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;38;Silver;"H ";23.35;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;46;Silver;"H ";24.13;1;1265,6195;0;2013;1;1054,3705
Road Bikes;40;Yellow;"M ";15.35;1;1082,51;0;2013;0;618,48
Road Bikes;40;Yellow;"M ";17.77;1;713,0798;0;2013;1;407,4102
Road Bikes;38;Yellow;"M ";17.35;1;713,0798;0;2013;1;407,4102
Road Bikes;44;Black;"L ";19.77;1;343,6496;0;2013;0;196,3404
Touring Bikes;62;Blue;"L ";30.00;1;461,4448;0;2013;0;280,9052
Touring Bikes;50;Yellow;"L ";29.13;1;461,4448;0;2013;0;280,9052
Touring Bikes;54;Yellow;"L ";29.42;1;461,4448;0;2013;0;280,9052
Touring Bikes;58;Yellow;"L ";29.79;1;461,4448;0;2013;0;280,9052
Touring Bikes;54;Yellow;"H ";25.68;1;1481,9379;0;2013;0;902,1321
Touring Bikes;54;Yellow;"H ";25.68;1;1481,9379;0;2013;0;902,1321
Touring Bikes;46;Yellow;"H ";25.13;1;1481,9379;0;2013;0;902,1321
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;196,3404
Road Bikes;44;Black;"L ";19.77;1;343,6496;0;2013;0;196,3404
Road Bikes;52;Black;"L ";20.42;1;343,6496;0;2013;0;196,3404
Road Bikes;58;Black;"L ";20.79;1;343,6496;0;2013;0;196,3404
Road Bikes;44;Yellow;"M ";18.42;1;713,0798;0;2013;1;407,4102
Road Bikes;40;Yellow;"M ";17.77;1;713,0798;0;2013;1;407,4102
Road Bikes;44;Yellow;"M ";18.42;1;713,0798;0;2013;1;407,4102
Touring Bikes;60;Yellow;"H ";25.90;1;1481,9379;0;2013;0;902,1321
Touring Bikes;50;Blue;"L ";29.13;1;461,4448;0;2013;0;280,9052
Touring Bikes;50;Blue;"H ";25.42;1;1481,9379;0;2013;0;902,1321
Mountain Bikes;42;Silver;"H ";23.77;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;46;Silver;"H ";24.13;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;46;Black;"H ";24.13;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;42;Silver;"M ";27.13;1;419,7784;0;2013;0;349,7116
Road Bikes;44;Yellow;"M ";16.13;1;1082,51;0;2013;0;618,48
Mountain Bikes;52;Black;"L ";28.68;1;294,5797;0;2013;0;245,4103
Mountain Bikes;48;Black;"L ";28.42;1;294,5797;0;2013;0;245,4103
Mountain Bikes;52;Silver;"L ";28.68;1;308,2179;0;2013;0;256,7721
Mountain Bikes;52;Silver;"L ";28.68;1;308,2179;0;2013;0;256,7721
Mountain Bikes;52;Silver;"L ";28.68;1;308,2179;0;2013;0;256,7721
Road Bikes;58;Red;"H ";15.79;1;1554,9479;0;2013;1;888,4021
Mountain Bikes;46;Silver;"M ";27.42;1;419,7784;0;2013;0;349,7116
Road Bikes;44;Black;"H ";14.77;1;1554,9479;0;2013;1;888,4021
Mountain Bikes;42;Silver;"L ";27.77;1;308,2179;0;2013;0;256,7721
Mountain Bikes;48;Black;"L ";28.42;1;294,5797;0;2013;0;245,4103
Mountain Bikes;42;Silver;"H ";23.77;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;46;Black;"H ";24.13;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;42;Black;"H ";23.77;1;1251,9813;0;2013;1;1043,0087
Touring Bikes;50;Yellow;"L ";29.13;1;461,4448;0;2013;0;280,9052
Touring Bikes;60;Blue;"M ";27.90;1;755,1508;0;2013;0;459,6992
Road Bikes;48;Yellow;"M ";18.68;1;713,0798;0;2013;1;407,4102
Road Bikes;38;Yellow;"M ";17.35;1;713,0798;0;2013;1;407,4102
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;196,3404
Road Bikes;40;Yellow;"M ";17.77;1;713,0798;0;2013;1;407,4102
Touring Bikes;50;Yellow;"H ";25.42;1;1481,9379;0;2013;0;902,1321
Touring Bikes;46;Yellow;"H ";25.13;1;1481,9379;0;2013;0;902,1321
Touring Bikes;44;Blue;"L ";28.77;1;461,4448;0;2013;0;280,9052
Touring Bikes;62;Blue;"L ";30.00;1;461,4448;0;2013;0;280,9052
Touring Bikes;46;Blue;"M ";27.13;1;755,1508;0;2013;0;459,6992
Road Bikes;48;Yellow;"M ";18.68;1;713,0798;0;2013;1;407,4102
Road Bikes;40;Yellow;"M ";17.77;1;713,0798;0;2013;1;407,4102
Road Bikes;40;Yellow;"M ";15.35;1;1082,51;0;2013;0;618,48
Road Bikes;42;Yellow;"M ";18.13;1;713,0798;0;2013;1;407,4102
Road Bikes;44;Yellow;"M ";18.42;1;713,0798;0;2013;1;407,4102
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;196,3404
Touring Bikes;50;Blue;"H ";25.42;1;1481,9379;0;2013;0;902,1321
Road Bikes;42;Yellow;"M ";15.77;1;1082,51;0;2013;0;618,48
Mountain Bikes;40;Silver;"M ";26.77;1;419,7784;0;2013;0;349,7116
Mountain Bikes;40;Silver;"M ";26.77;1;419,7784;0;2013;0;349,7116
Mountain Bikes;38;Silver;"M ";26.35;1;419,7784;0;2013;0;349,7116
Mountain Bikes;42;Silver;"M ";27.13;1;419,7784;0;2013;0;349,7116
Mountain Bikes;40;Black;"L ";27.35;1;294,5797;0;2013;0;245,4103
Mountain Bikes;42;Silver;"H ";23.77;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;46;Black;"H ";24.13;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;46;Silver;"H ";24.13;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;46;Silver;"H ";24.13;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;46;Silver;"H ";24.13;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;42;Black;"H ";23.77;1;1251,9813;0;2013;1;1043,0087
Touring Bikes;54;Blue;"L ";29.68;1;461,4448;0;2013;0;280,9052
Road Bikes;44;Yellow;"M ";16.13;1;1082,51;0;2013;0;618,48
Road Bikes;42;Yellow;"M ";15.77;1;1082,51;0;2013;0;618,48
Road Bikes;58;Red;"H ";15.79;1;1554,9479;0;2013;1;888,4021
Road Bikes;58;Black;"H ";15.68;1;1554,9479;0;2013;1;888,4021
Road Bikes;38;Yellow;"M ";17.35;1;713,0798;0;2013;1;407,4102
Mountain Bikes;48;Silver;"L ";28.42;1;308,2179;0;2013;0;256,7721
Touring Bikes;58;Blue;"L ";29.90;1;461,4448;0;2013;0;280,9052
Touring Bikes;46;Blue;"M ";27.13;1;755,1508;0;2013;0;459,6992
Touring Bikes;46;Yellow;"H ";25.13;1;1481,9379;0;2013;0;902,1321
Road Bikes;40;Yellow;"M ";17.77;1;713,0798;0;2013;1;407,4102
Road Bikes;38;Yellow;"M ";17.35;1;713,0798;0;2013;1;407,4102
Road Bikes;44;Yellow;"M ";18.42;1;713,0798;0;2013;1;407,4102
Road Bikes;42;Yellow;"M ";18.13;1;713,0798;0;2013;1;407,4102
Road Bikes;52;Black;"L ";20.42;1;343,6496;0;2013;0;196,3404
Road Bikes;44;Black;"L ";19.77;1;343,6496;0;2013;0;196,3404
Touring Bikes;50;Blue;"H ";25.42;1;1481,9379;0;2013;0;902,1321
Touring Bikes;60;Blue;"H ";25.90;1;1481,9379;0;2013;0;902,1321
Touring Bikes;50;Yellow;"H ";25.42;1;1481,9379;0;2013;0;902,1321
Touring Bikes;44;Yellow;"L ";28.77;1;461,4448;0;2013;0;280,9052
Road Bikes;58;Black;"L ";20.79;1;343,6496;0;2013;0;196,3404
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;42;Black;"H ";23.77;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;46;Silver;"H ";24.13;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;46;Silver;"H ";24.13;1;1265,6195;0;2013;1;1054,3705
Road Bikes;48;Black;"H ";15.13;1;1554,9479;0;2013;1;888,4021
Road Bikes;42;Yellow;"M ";15.77;1;1082,51;0;2013;0;618,48
Mountain Bikes;46;Silver;"M ";27.42;1;419,7784;0;2013;0;349,7116
Mountain Bikes;42;Black;"L ";27.77;1;294,5797;0;2013;0;245,4103
Mountain Bikes;38;Silver;"H ";23.35;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;46;Silver;"H ";24.13;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;1043,0087
Touring Bikes;58;Blue;"L ";29.90;1;461,4448;0;2013;0;280,9052
Touring Bikes;60;Blue;"M ";27.90;1;755,1508;0;2013;0;459,6992
Touring Bikes;60;Blue;"M ";27.90;1;755,1508;0;2013;0;459,6992
Road Bikes;44;Yellow;"M ";16.13;1;1082,51;0;2013;0;618,48
Road Bikes;48;Yellow;"M ";16.42;1;1082,51;0;2013;0;618,48
Road Bikes;52;Black;"H ";15.42;1;1554,9479;0;2013;1;888,4021
Road Bikes;44;Yellow;"M ";18.42;1;713,0798;0;2013;1;407,4102
Road Bikes;40;Yellow;"M ";17.77;1;713,0798;0;2013;1;407,4102
Road Bikes;44;Black;"L ";19.77;1;343,6496;0;2013;0;196,3404
Touring Bikes;46;Blue;"H ";25.13;1;1481,9379;0;2013;0;902,1321
Touring Bikes;46;Yellow;"H ";25.13;1;1481,9379;0;2013;0;902,1321
Touring Bikes;54;Blue;"L ";29.68;1;461,4448;0;2013;0;280,9052
Touring Bikes;58;Yellow;"L ";29.79;1;461,4448;0;2013;0;280,9052
Touring Bikes;62;Yellow;"L ";30.00;1;461,4448;0;2013;0;280,9052
Touring Bikes;58;Yellow;"L ";29.79;1;461,4448;0;2013;0;280,9052
Touring Bikes;54;Yellow;"H ";25.68;1;1481,9379;0;2013;0;902,1321
Touring Bikes;50;Yellow;"H ";25.42;1;1481,9379;0;2013;0;902,1321
Touring Bikes;54;Blue;"H ";25.68;1;1481,9379;0;2013;0;902,1321
Touring Bikes;54;Yellow;"H ";25.68;1;1481,9379;0;2013;0;902,1321
Touring Bikes;60;Blue;"H ";25.90;1;1481,9379;0;2013;0;902,1321
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;196,3404
Road Bikes;44;Yellow;"M ";18.42;1;713,0798;0;2013;1;407,4102
Road Bikes;52;Black;"L ";20.42;1;343,6496;0;2013;0;196,3404
Road Bikes;58;Black;"L ";20.79;1;343,6496;0;2013;0;196,3404
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;196,3404
Road Bikes;58;Black;"L ";20.79;1;343,6496;0;2013;0;196,3404
Touring Bikes;54;Yellow;"H ";25.68;1;1481,9379;0;2013;0;902,1321
Touring Bikes;46;Yellow;"H ";25.13;1;1481,9379;0;2013;0;902,1321
Touring Bikes;60;Yellow;"H ";25.90;1;1481,9379;0;2013;0;902,1321
Touring Bikes;54;Blue;"H ";25.68;1;1481,9379;0;2013;0;902,1321
Mountain Bikes;38;Silver;"M ";26.35;1;419,7784;0;2013;0;349,7116
Touring Bikes;54;Blue;"M ";27.68;1;755,1508;0;2013;0;459,6992
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;196,3404
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;46;Black;"H ";24.13;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;46;Black;"H ";24.13;1;1251,9813;0;2013;1;1043,0087
Road Bikes;44;Yellow;"M ";16.13;1;1082,51;0;2013;0;618,48
Road Bikes;48;Yellow;"M ";16.42;1;1082,51;0;2013;0;618,48
Road Bikes;48;Yellow;"M ";16.42;1;1082,51;0;2013;0;618,48
Road Bikes;48;Yellow;"M ";16.42;1;1082,51;0;2013;0;618,48
Mountain Bikes;44;Black;"L ";28.13;1;294,5797;0;2013;0;245,4103
Mountain Bikes;52;Silver;"L ";28.68;1;308,2179;0;2013;0;256,7721
Mountain Bikes;40;Silver;"M ";26.77;1;419,7784;0;2013;0;349,7116
Mountain Bikes;40;Silver;"M ";26.77;1;419,7784;0;2013;0;349,7116
Road Bikes;58;Black;"H ";15.68;1;1554,9479;0;2013;1;888,4021
Road Bikes;44;Yellow;"M ";16.13;1;1082,51;0;2013;0;618,48
Mountain Bikes;38;Silver;"M ";26.35;1;419,7784;0;2013;0;349,7116
Mountain Bikes;42;Silver;"M ";27.13;1;419,7784;0;2013;0;349,7116
Mountain Bikes;46;Silver;"M ";27.42;1;419,7784;0;2013;0;349,7116
Mountain Bikes;52;Silver;"L ";28.68;1;308,2179;0;2013;0;256,7721
Mountain Bikes;44;Black;"L ";28.13;1;294,5797;0;2013;0;245,4103
Mountain Bikes;46;Black;"H ";24.13;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;38;Silver;"H ";23.35;1;1265,6195;0;2013;1;1054,3705
Touring Bikes;54;Yellow;"L ";29.42;1;461,4448;0;2013;0;280,9052
Road Bikes;40;Yellow;"M ";15.35;1;1082,51;0;2013;0;618,48
Road Bikes;44;Yellow;"M ";16.13;1;1082,51;0;2013;0;618,48
Road Bikes;44;Yellow;"M ";16.13;1;1082,51;0;2013;0;618,48
Road Bikes;58;Black;"H ";15.68;1;1554,9479;0;2013;1;888,4021
Road Bikes;58;Red;"H ";15.79;1;1554,9479;0;2013;1;888,4021
Road Bikes;44;Black;"H ";14.77;1;1554,9479;0;2013;1;888,4021
Road Bikes;44;Yellow;"M ";18.42;1;713,0798;0;2013;1;407,4102
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;196,3404
Road Bikes;58;Black;"L ";20.79;1;343,6496;0;2013;0;196,3404
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;196,3404
Road Bikes;44;Black;"L ";19.77;1;343,6496;0;2013;0;196,3404
Touring Bikes;60;Yellow;"H ";25.90;1;1481,9379;0;2013;0;902,1321
Touring Bikes;50;Blue;"H ";25.42;1;1481,9379;0;2013;0;902,1321
Touring Bikes;50;Yellow;"H ";25.42;1;1481,9379;0;2013;0;902,1321
Touring Bikes;54;Blue;"H ";25.68;1;1481,9379;0;2013;0;902,1321
Touring Bikes;54;Blue;"H ";25.68;1;1481,9379;0;2013;0;902,1321
Touring Bikes;60;Yellow;"H ";25.90;1;1481,9379;0;2013;0;902,1321
Road Bikes;58;Black;"L ";20.79;1;343,6496;0;2013;0;196,3404
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;196,3404
Road Bikes;44;Black;"L ";19.77;1;343,6496;0;2013;0;196,3404
Road Bikes;42;Yellow;"M ";18.13;1;713,0798;0;2013;1;407,4102
Road Bikes;42;Yellow;"M ";15.77;1;1082,51;0;2013;0;618,48
Road Bikes;44;Yellow;"M ";18.42;1;713,0798;0;2013;1;407,4102
Road Bikes;58;Black;"L ";20.79;1;343,6496;0;2013;0;196,3404
Road Bikes;52;Black;"L ";20.42;1;343,6496;0;2013;0;196,3404
Road Bikes;58;Black;"L ";20.79;1;343,6496;0;2013;0;196,3404
Touring Bikes;50;Blue;"H ";25.42;1;1481,9379;0;2013;0;902,1321
Touring Bikes;54;Blue;"M ";27.68;1;755,1508;0;2013;0;459,6992
Touring Bikes;54;Blue;"H ";25.68;1;1481,9379;0;2013;0;902,1321
Mountain Bikes;38;Silver;"H ";23.35;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;46;Silver;"H ";24.13;1;1265,6195;0;2013;1;1054,3705
Road Bikes;40;Yellow;"M ";15.35;1;1082,51;0;2013;0;618,48
Mountain Bikes;52;Silver;"L ";28.68;1;308,2179;0;2013;0;256,7721
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;46;Black;"H ";24.13;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;46;Silver;"H ";24.13;1;1265,6195;0;2013;1;1054,3705
Touring Bikes;58;Yellow;"L ";29.79;1;461,4448;0;2013;0;280,9052
Touring Bikes;58;Yellow;"L ";29.79;1;461,4448;0;2013;0;280,9052
Mountain Bikes;40;Silver;"M ";26.77;1;419,7784;0;2013;0;349,7116
Road Bikes;40;Yellow;"M ";15.35;1;1082,51;0;2013;0;618,48
Road Bikes;44;Black;"H ";14.77;1;1554,9479;0;2013;1;888,4021
Road Bikes;40;Yellow;"M ";17.77;1;713,0798;0;2013;1;407,4102
Road Bikes;44;Yellow;"M ";18.42;1;713,0798;0;2013;1;407,4102
Road Bikes;44;Black;"L ";19.77;1;343,6496;0;2013;0;196,3404
Road Bikes;44;Black;"L ";19.77;1;343,6496;0;2013;0;196,3404
Touring Bikes;50;Yellow;"H ";25.42;1;1481,9379;0;2013;0;902,1321
Touring Bikes;58;Yellow;"L ";29.79;1;461,4448;0;2013;0;280,9052
Touring Bikes;50;Blue;"H ";25.42;1;1481,9379;0;2013;0;902,1321
Touring Bikes;60;Blue;"H ";25.90;1;1481,9379;0;2013;0;902,1321
Road Bikes;58;Black;"L ";20.79;1;343,6496;0;2013;0;196,3404
Road Bikes;58;Black;"L ";20.79;1;343,6496;0;2013;0;196,3404
Road Bikes;52;Black;"L ";20.42;1;343,6496;0;2013;0;196,3404
Road Bikes;44;Yellow;"M ";16.13;1;1082,51;0;2013;0;618,48
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;196,3404
Road Bikes;58;Black;"L ";20.79;1;343,6496;0;2013;0;196,3404
Touring Bikes;60;Yellow;"H ";25.90;1;1481,9379;0;2013;0;902,1321
Touring Bikes;46;Blue;"M ";27.13;1;755,1508;0;2013;0;459,6992
Mountain Bikes;42;Black;"H ";23.77;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;42;Silver;"H ";23.77;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;46;Black;"H ";24.13;1;1251,9813;0;2013;1;1043,0087
Road Bikes;48;Yellow;"M ";16.42;1;1082,51;0;2013;0;618,48
Mountain Bikes;44;Black;"L ";28.13;1;294,5797;0;2013;0;245,4103
Mountain Bikes;40;Silver;"M ";26.77;1;419,7784;0;2013;0;349,7116
Mountain Bikes;42;Silver;"H ";23.77;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;46;Black;"H ";24.13;1;1251,9813;0;2013;1;1043,0087
Road Bikes;40;Yellow;"M ";15.35;1;1082,51;0;2013;0;618,48
Road Bikes;48;Black;"H ";15.13;1;1554,9479;0;2013;1;888,4021
Road Bikes;44;Black;"H ";14.77;1;1554,9479;0;2013;1;888,4021
Road Bikes;44;Black;"L ";19.77;1;343,6496;0;2013;0;196,3404
Road Bikes;52;Black;"L ";20.42;1;343,6496;0;2013;0;196,3404
Touring Bikes;50;Yellow;"H ";25.42;1;1481,9379;0;2013;0;902,1321
Touring Bikes;46;Yellow;"H ";25.13;1;1481,9379;0;2013;0;902,1321
Touring Bikes;54;Yellow;"L ";29.42;1;461,4448;0;2013;0;280,9052
Touring Bikes;50;Yellow;"H ";25.42;1;1481,9379;0;2013;0;902,1321
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;196,3404
Road Bikes;52;Black;"L ";20.42;1;343,6496;0;2013;0;196,3404
Road Bikes;42;Yellow;"M ";18.13;1;713,0798;0;2013;1;407,4102
Road Bikes;42;Yellow;"M ";18.13;1;713,0798;0;2013;1;407,4102
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;196,3404
Road Bikes;52;Black;"L ";20.42;1;343,6496;0;2013;0;196,3404
Road Bikes;48;Black;"L ";20.13;1;343,6496;0;2013;0;196,3404
Touring Bikes;54;Blue;"H ";25.68;1;1481,9379;0;2013;0;902,1321
Touring Bikes;46;Blue;"M ";27.13;1;755,1508;0;2013;0;459,6992
Touring Bikes;44;Yellow;"L ";28.77;1;461,4448;0;2013;0;280,9052
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;42;Black;"H ";23.77;1;1251,9813;0;2013;1;1043,0087
Mountain Bikes;38;Silver;"M ";26.35;1;419,7784;0;2013;0;349,7116
Mountain Bikes;46;Silver;"M ";27.42;1;419,7784;0;2013;0;349,7116
Mountain Bikes;46;Silver;"H ";24.13;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;42;Black;"H ";23.77;1;1251,9813;0;2013;1;1043,0087
Touring Bikes;62;Blue;"L ";30.00;1;461,4448;0;2013;0;280,9052
Touring Bikes;62;Blue;"L ";30.00;1;461,4448;0;2013;0;280,9052
Touring Bikes;50;Blue;"M ";27.42;1;755,1508;0;2013;0;459,6992
Mountain Bikes;46;Black;"H ";24.13;1;1251,9813;0;2013;1;1043,0087
Touring Bikes;46;Yellow;"H ";25.13;1;1481,9379;0;2013;0;902,1321
Road Bikes;44;Yellow;"M ";16.13;1;1082,51;0;2013;0;618,48
Road Bikes;42;Yellow;"M ";15.77;1;1082,51;0;2013;0;618,48
Road Bikes;58;Black;"L ";20.79;1;343,6496;0;2013;0;196,3404
Touring Bikes;44;Yellow;"L ";28.77;1;461,4448;0;2013;0;280,9052
Touring Bikes;62;Blue;"L ";30.00;1;461,4448;0;2013;0;280,9052
Touring Bikes;50;Yellow;"H ";25.42;1;1481,9379;0;2013;0;902,1321
Mountain Bikes;38;Silver;"H ";23.35;1;1265,6195;0;2013;1;1054,3705
Mountain Bikes;46;Silver;"H ";24.13;1;1265,6195;0;2013;1;1054,3705
